387,"Specjalista ds. obsługi klienta",1973-01-12,2492.91,1973-01-17,682}
388,"Webmaster",2009-09-24,6595.95,2009-12-12,4804}
389,"Specjalista ds. reklamacji",2004-05-23,4451.5,2004-07-31,294}
390,"Programista",2003-03-09,7252.68,2003-05-13,3001}
391,"Dyrektor ds. Sprzedaży",2006-02-01,6255.14,2006-03-15,552}
392,"Projektant konstrukcji budowlanych",1977-11-26,9917.09,1978-02-10,195}
393,"Specjalista ds. turystyki",1977-10-25,11052.84,1978-01-22,4766}
394,"Copywriter",1972-04-02,8854.56,1972-04-11,1006}
395,"Dyrektor ds.Administracyjnych",1981-11-16,2487.04,1982-02-07,3541}
396,"Specjalista ds. marketingu",1973-01-12,4780.48,1973-02-10,3462}
397,"Architekt budownictwa",1977-06-20,4170.77,1977-09-06,1924}
398,"Dyrektor ds. Rozwoju",2005-07-10,5056.23,2005-07-24,2262}
399,"Rzeczoznawca",1976-09-02,7307.32,1976-11-01,2922}
400,"Specjalista ds. PR",1999-02-19,10057.3,1999-05-09,1032}
401,"Koordynator robót budowlanych",1999-09-14,7107.97,1999-10-17,4613}
402,"Telemarketer",1990-05-17,6698.91,1990-06-19,1361}
403,"Specjalista ds. ochrony środowiska",2010-11-26,9196.05,2010-12-09,4998}
404,"Specjalista ds. turystyki",2013-11-09,4357.89,2014-02-09,844}
405,"Prawnik",1989-01-05,5381.8,1989-01-14,785}
406,"Dyrektor ds. Finansowych",2014-11-04,7989.58,2014-11-19,3564}
407,"Dyrektor ds. Personalnych",1990-07-17,3662.76,1990-09-30,3399}
408,"Spedytor",1993-09-14,5917.66,1993-10-17,3520}
409,"Specjalista ds. zakupów",2013-09-25,9198.75,2014-01-11,2818}
410,"Projektant konstrukcji budowlanych",2016-07-03,9627.47,2016-07-18,2275}
411,"Ekonomista",2015-02-10,6222.1,2015-03-06,3797}
412,"Specjalista ds. windykacji",1977-08-03,10762.52,1977-11-03,1113}
413,"Dyrektor ds. Finansowych",1993-07-02,9108.61,1993-09-18,1924}
414,"Doradca techniczno-handlowy",2001-07-02,9924.4,2001-09-23,497}
415,"Projektant wzornictwa",2004-01-25,2903.3,2004-02-07,2165}
416,"Projektant wzornictwa",2005-08-24,8893.03,2005-10-13,1563}
417,"Programista",1984-12-08,5935.53,1985-02-25,2687}
418,"Inżynier utrzymania ruchu",1985-06-01,11177.97,1985-07-03,3953}
419,"Konstruktor",1998-02-16,1753.14,1998-04-30,2887}
420,"Rzeczoznawca",1994-03-15,9334.9,1994-03-19,1500}
421,"Tłumacz",2000-07-05,1780.06,2000-09-24,1186}
422,"Dyrektor ds. Finansowych",2013-01-22,10942.36,2013-05-13,4983}
423,"Project Manager",1970-09-05,7532.92,1970-09-21,430}
424,"Spedytor",1975-02-08,2842.22,1975-05-09,611}
425,"Inżynier Budowy",2008-07-16,10828.87,2008-08-19,3920}
426,"Programista PLC",1973-02-01,7125.34,1973-02-22,1962}
427,"Asystentka zarządu",1980-09-04,7878.73,1980-09-13,2072}
428,"Specjalista ds. turystyki",1996-10-06,9123.32,1997-02-02,4790}
429,"Lekarz",1982-03-24,3179.25,1982-04-13,3631}
430,"Adwokat",2007-09-22,9651.34,2007-10-31,1734}
431,"Konstruktor",1979-03-16,2035.57,1979-06-24,4888}
432,"Koordynator sprzedaży",1970-08-28,6832.31,1970-10-19,3213}
433,"Dyrektor ds. Personalnych",2005-03-08,7201.47,2005-05-25,2595}
434,"Specjalista ds. funduszy unijnych",2016-08-16,3001.09,2016-09-07,3890}
435,"Asystentka zarządu",1971-01-06,9320.93,1971-01-28,1310}
436,"Dyrektor ds. Logistyki",1971-09-23,1765.15,1971-12-14,386}
437,"Kosztorysant",1999-10-14,6947.23,1999-12-23,1136}
438,"Koordynator sprzedaży",2004-01-25,6384.75,2004-02-03,4298}
439,"Księgowa",1989-02-13,9686.77,1989-06-09,851}
440,"Prawnik",2014-07-12,7493.18,2014-08-05,2857}
441,"Asystentka zarządu",2010-10-03,7834.95,2010-10-08,4479}
442,"Dyrektor ds. Logistyki",2000-07-02,6886.3,2000-07-12,4072}
443,"Urzędnik państwowy",1976-02-12,7197.52,1976-05-11,1570}
444,"Doradca zawodowy",1998-11-15,9219.29,1998-12-20,4863}
445,"Dyrektor ds. Personalnych",1982-08-01,10150.36,1982-09-25,2287}
446,"Asystentka zarządu",2011-05-28,2788.73,2011-07-15,1812}
447,"Pilot wycieczek",1995-10-27,5196.79,1995-12-11,3139}
448,"Specjalista ds. inwestycji",2016-08-06,1706.19,2016-11-29,2105}
449,"Product Manager",1980-09-05,4236.4,1980-12-16,2711}
450,"Laborant",2015-10-21,3484.5,2015-12-27,2951}
451,"Projektant konstrukcji budowlanych",1979-08-14,3873.78,1979-09-02,2584}
452,"Specjalista ds. inwestycji",2007-07-22,2116.9,2007-08-17,383}
453,"Specjalista ds. funduszy unijnych",1994-02-08,9035.16,1994-05-25,3620}
454,"Tester aplikacji",2007-11-27,6029.52,2007-12-10,368}
455,"Przedstawiciel medyczny",2011-01-25,9098.44,2011-02-24,772}
456,"Analityk rynku",1974-02-21,3533.43,1974-06-21,2521}
457,"Specjalista ds. dostaw",2003-01-01,7287.32,2003-01-16,4649}
458,"Doradca finansowy",2000-03-03,5392.16,2000-06-04,2367}
459,"Kierownik punktu sprzedaży",1990-07-28,6874.25,1990-09-22,2433}
460,"Administrator danych osobowych",2017-11-21,8884.61,2018-01-10,995}
461,"Dyrektor ds. Logistyki",2017-08-21,2491.38,2017-11-12,2099}
462,"Agenta nieruchomości",1988-09-22,2122.12,1988-10-22,1642}
463,"Administrator",2016-05-06,1911.64,2016-06-06,240}
464,"Przedstawiciel medyczny",2008-05-22,6035.33,2008-07-18,570}
465,"Ekonomista",2005-06-06,5776.1,2005-06-08,343}
466,"Specjalista ds. BHP",1982-09-12,3725.2,1982-10-12,2987}
467,"Administrator",2012-01-16,11323.0,2012-01-21,880}
468,"Konstruktor",1994-01-03,5743.21,1994-03-07,860}
469,"Kierownik Magazynu",2007-09-23,5986.08,2007-11-25,4070}
470,"Kierownik Magazynu",1998-09-13,7338.89,1998-10-09,1814}
471,"Architekt wnętrz / krajobrazu",1997-02-04,4651.49,1997-05-30,972}
472,"Specjalista ds. dostaw",1977-07-15,2521.22,1977-09-30,4737}
473,"Prawnik",1983-11-17,5650.52,1984-01-05,220}
474,"Koordynator sprzedaży",1985-04-26,8046.03,1985-07-21,922}
475,"Konsultant ds. Wdrożeń",1994-04-09,3354.82,1994-06-14,3697}
476,"Office Manager",1975-08-24,11037.92,1975-10-11,4373}
477,"Copywriter",2015-07-23,2982.47,2015-07-31,1979}
478,"Specjalista ds. planowania produkcji",1991-11-17,6548.78,1992-01-14,2081}
479,"Inżynier ds. Wdrażania Produkcji",1988-09-11,10984.48,1988-09-17,3861}
480,"Dyrektor ds. Rozwoju",1988-05-19,2503.26,1988-09-02,1573}
481,"Farmaceuta",2015-09-16,6627.03,2015-10-12,2540}
482,"Asystentka zarządu",1993-11-25,9513.01,1994-03-15,3388}
483,"Automatyk",2007-06-04,7860.54,2007-07-31,1678}
484,"Projektant wzornictwa",2011-03-15,6711.04,2011-04-05,1828}
485,"Grafik",2015-12-06,10834.37,2016-03-01,2921}
486,"Koordynator robót budowlanych",1997-12-25,1562.91,1998-02-03,3929}
487,"Lektor",2009-03-06,4949.45,2009-06-10,4651}
488,"Programista",2000-09-20,3870.5,2000-11-18,4795}
489,"Project Manager",2002-12-03,6366.72,2003-01-09,4070}
490,"Specjalista ds. transportu",2017-12-28,4941.23,2018-02-18,193}
491,"Adwokat",1975-03-16,3125.09,1975-03-21,2357}
492,"Project Manager",1984-07-16,6411.34,1984-08-18,2788}
493,"Specjalista ds. transportu",2014-11-07,8912.26,2014-12-16,2031}
494,"Product Manager",1993-09-02,1567.88,1993-10-21,3311}
495,"Pracownik socjalny",1987-04-15,6578.7,1987-05-18,4888}
496,"Office Manager",1998-09-22,3258.81,1998-11-27,4390}
497,"Specjalista ds. PR",2009-10-13,7252.31,2010-01-02,2772}
498,"Spedytor",1981-04-18,6668.14,1981-08-12,1692}
499,"Tester aplikacji",1970-07-25,9443.81,1970-10-09,3942}
500,"Pracownik socjalny",1981-08-23,9476.82,1981-11-11,3993}
501,"Laborant",1976-06-28,11384.69,1976-07-15,2376}
502,"Dyrektor ds. Rozwoju",1979-02-20,4268.12,1979-03-21,3791}
503,"Trener",2011-01-18,9129.98,2011-03-26,2292}
504,"Dyrektor ds.Administracyjnych",1991-01-06,8062.39,1991-03-08,1736}
505,"Specjalista ds. dostaw",1977-08-26,9252.78,1977-10-24,2881}
506,"Webmaster",1981-10-18,4431.91,1981-11-18,199}
507,"Administrator",1985-10-24,10364.7,1986-01-18,1681}
508,"Kierownik Magazynu",1983-11-27,10953.26,1983-12-13,2695}
509,"Dyrektor ds. Rozwoju",1975-02-16,2654.5,1975-02-19,4923}
510,"Pedagog",1984-02-24,9968.51,1984-05-03,2409}
511,"Administrator danych osobowych",1993-07-05,5557.54,1993-10-29,1328}
512,"Dyrektor ds. Logistyki",1982-03-17,8957.34,1982-06-24,2505}
513,"Programista",1972-11-17,11223.21,1973-02-12,1460}
514,"Kierownik punktu sprzedaży",2009-04-08,1788.73,2009-07-20,2170}
515,"Dyrektor ds.Administracyjnych",2016-03-28,3336.75,2016-05-12,1226}
516,"Technolog",1985-08-13,2261.11,1985-10-18,4862}
517,"Tłumacz",2010-02-09,5027.26,2010-05-01,3134}
518,"Dyrektor ds. Logistyki",2013-08-23,5242.81,2013-11-13,4552}
519,"Programista",1996-06-23,8466.7,1996-07-27,513}
520,"Koordynator robót budowlanych",1972-05-27,8828.28,1972-07-21,4452}
521,"Kierownik Magazynu",1972-08-10,8866.38,1972-11-20,3737}
522,"Geodeta",2004-11-27,1589.31,2005-03-18,1038}
523,"Laborant",2011-07-20,5309.92,2011-07-31,1340}
524,"Specjalista ds. funduszy unijnych",2005-04-07,8625.23,2005-05-18,804}
525,"Laborant",2016-09-10,11261.03,2016-10-17,867}
526,"Programista",1970-10-02,9670.34,1970-12-08,4830}
527,"Specjalista ds. turystyki",2001-12-20,5715.75,2002-01-03,4949}
528,"Kierownik Magazynu",1999-04-28,3656.79,1999-05-08,506}
529,"Koordynator sprzedaży",1999-06-20,5574.38,1999-08-22,1906}
530,"Lektor",1994-05-05,5045.08,1994-07-29,906}
531,"Przedstawiciel handlowy",1987-12-10,10570.68,1988-04-08,2241}
532,"Konstruktor",1977-10-14,7558.74,1978-01-02,1253}
533,"Specjalista ds. dostaw",1997-12-24,8556.79,1997-12-31,2526}
534,"Specjalista ds. funduszy unijnych",1976-05-25,4613.52,1976-08-19,740}
535,"Dyrektor ds. Personalnych",1993-12-18,1761.89,1994-04-12,2547}
536,"Office Manager",2002-10-02,1935.06,2002-10-14,1107}
537,"Project Manager",2002-07-18,9013.52,2002-09-18,3561}
538,"Pedagog",1970-05-15,5771.09,1970-06-26,3402}
539,"Ekonomista",2009-10-20,11122.15,2010-01-26,685}
540,"Specjalista ds. transportu",1972-08-13,11380.14,1972-11-07,3171}
541,"Dyrektor ds. Personalnych",1970-10-16,6933.45,1970-10-31,3904}
542,"Fakturzystka",1987-09-24,3537.96,1987-11-15,2712}
543,"Urzędnik państwowy",1990-08-28,10951.45,1990-11-12,2884}
544,"Doradca zawodowy",1993-11-06,4713.97,1994-02-28,3853}
545,"Projektant wzornictwa",1993-12-24,1734.35,1994-02-19,1061}
546,"Geodeta",2013-05-27,8077.23,2013-08-30,2431}
547,"Ekonomista",2016-09-04,2129.88,2016-10-17,4775}
548,"Prawnik",1975-01-16,4583.56,1975-03-17,164}
549,"Projektant wzornictwa",1976-05-13,10847.05,1976-06-04,1479}
550,"Konstruktor",2001-04-19,3986.79,2001-05-14,2070}
551,"Specjalista ds. planowania produkcji",2014-07-01,8858.14,2014-09-12,234}
552,"Księgowa",2011-06-11,11094.89,2011-06-26,1719}
553,"Kierownik punktu sprzedaży",1987-10-26,3788.51,1987-11-18,1372}
554,"Tłumacz",2006-01-12,11151.87,2006-02-22,2399}
555,"Lektor",1998-02-24,1843.1,1998-03-04,181}
556,"Specjalista ds. marketingu",1980-08-10,11258.89,1980-10-25,3501}
557,"Inżynier utrzymania ruchu",1972-10-18,6466.95,1972-10-27,3490}
558,"Przedstawiciel medyczny",2010-10-26,9139.7,2010-11-11,4516}
559,"Koordynator robót budowlanych",2005-12-05,3042.1,2006-03-30,2023}
560,"Tester aplikacji",2007-07-03,5724.74,2007-07-26,4091}
561,"Specjalista ds. marketingu",2002-10-03,5959.54,2002-11-20,4402}
562,"Agenta nieruchomości",2001-01-26,10396.93,2001-02-15,2075}
563,"Inżynier Budowy",2010-10-18,10961.17,2011-01-19,250}
564,"Projektant konstrukcji budowlanych",1978-02-12,3628.14,1978-04-12,3852}
565,"Grafik",1970-09-20,9520.91,1970-11-29,3655}
566,"Inżynier ds. Wdrażania Produkcji",2015-05-14,3340.66,2015-07-26,4272}
567,"Inżynier ds. Wdrażania Produkcji",1989-06-17,4256.29,1989-09-01,3500}
568,"Kurator sądowy",1976-09-15,4740.29,1976-10-06,847}
569,"Specjalista ds. transportu",1975-03-02,8429.03,1975-05-29,4665}
570,"Pedagog",1979-09-23,1533.46,1979-10-27,1955}
571,"Specjalista ds. zakupów",1998-07-19,11160.89,1998-08-22,4813}
572,"Przedstawiciel medyczny",2016-11-05,5704.29,2016-11-28,1658}
573,"Programista",2013-03-07,10255.12,2013-05-23,4040}
574,"Administrator",2013-01-22,5130.22,2013-04-09,1219}
575,"Urzędnik państwowy",1992-07-25,5712.4,1992-09-04,3553}
576,"Koordynator robót budowlanych",2002-12-14,7763.68,2002-12-17,2130}
577,"Inżynier utrzymania ruchu",1993-03-18,7235.6,1993-03-22,1334}
578,"Specjalista ds. PR",1984-05-05,9932.23,1984-08-29,3872}
579,"Specjalista ds. dostaw",1988-04-18,2251.09,1988-06-22,1440}
580,"Inżynier Środowiska",1991-04-16,3574.82,1991-06-18,3654}
581,"Specjalista ds. reklamacji",2004-07-08,8521.56,2004-08-02,1128}
582,"Pedagog",1974-03-08,3099.59,1974-05-26,1913}
583,"Administrator",2011-06-12,6183.58,2011-07-06,2563}
584,"Administrator",1971-10-27,9384.69,1972-02-01,2965}
585,"Kosztorysant",1997-10-24,6487.31,1997-12-07,983}
586,"Przedstawiciel medyczny",2017-02-11,6518.96,2017-02-25,2322}
587,"Dyrektor ds.Administracyjnych",2011-08-16,8131.0,2011-10-25,4269}
588,"Urzędnik państwowy",2001-08-10,5573.23,2001-08-26,2395}
589,"Copywriter",1989-02-10,10876.84,1989-03-19,3056}
590,"Automatyk",2015-01-18,7426.0,2015-04-28,1586}
591,"Dyrektor ds.Administracyjnych",1995-09-09,6183.01,1995-10-21,1391}
592,"Konsultant ds. Wdrożeń",2003-05-08,7001.36,2003-05-27,4049}
593,"Specjalista ds. PR",1998-03-06,9646.79,1998-05-01,2038}
594,"Doradca techniczno-handlowy",1995-10-16,9842.22,1995-12-17,538}
595,"Programista",1970-07-20,4104.21,1970-08-27,4074}
596,"Lektor",1997-06-18,5120.01,1997-08-02,574}
597,"Koordynator sprzedaży",1972-07-24,8017.15,1972-11-14,4014}
598,"Inżynier ds. Wdrażania Produkcji",2013-07-10,1824.68,2013-07-20,2044}
599,"Lektor",1994-12-10,7901.16,1995-02-15,2945}
600,"Dyrektor ds. Finansowych",1973-02-04,4910.21,1973-05-17,2717}
601,"Specjalista ds. BHP",1974-01-05,3433.34,1974-02-25,3937}
602,"Specjalista ds. PR",1972-06-09,6479.14,1972-07-07,3072}
603,"Księgowa",1980-01-16,4378.17,1980-01-17,493}
604,"Specjalista ds. badań i rozwoju",1984-07-19,9527.74,1984-10-20,311}
605,"Office Manager",1972-05-08,10580.43,1972-08-31,3195}
606,"Agenta nieruchomości",2006-10-11,1560.44,2006-11-23,1347}
607,"Dietetyk",1979-01-03,10507.56,1979-02-10,1919}
608,"Specjalista ds. turystyki",1972-10-15,4247.39,1972-11-25,1616}
609,"Programista PLC",2000-04-14,11394.13,2000-05-04,2926}
610,"Specjalista ds. marketingu",1982-06-22,7532.72,1982-06-24,4989}
611,"Przedstawiciel handlowy",1992-06-28,7503.54,1992-09-17,3049}
612,"Notariusz",1998-11-10,4184.13,1999-02-06,4769}
613,"Telemarketer",2012-01-16,3906.09,2012-02-24,3743}
614,"Dyrektor ds. Marketingu",1992-02-01,8918.31,1992-02-03,702}
615,"Telemarketer",1999-07-11,9830.82,1999-10-18,3330}
616,"Product Manager",1975-07-01,9103.24,1975-09-26,4556}
617,"Lekarz",2013-07-07,3156.65,2013-09-09,1119}
618,"Specjalista ds. inwestycji",2003-06-05,3429.9,2003-08-28,479}
619,"Specjalista ds. BHP",1984-05-09,5429.57,1984-06-11,1545}
620,"Agenta nieruchomości",2000-08-13,11377.02,2000-11-18,3663}
621,"Product Manager",2017-01-07,4123.32,2017-01-23,2291}
622,"Product Manager",2009-11-14,3371.92,2010-01-12,2976}
623,"Specjalista ds. zakupów",2000-11-28,9814.58,2001-02-17,2715}
624,"Dziennikarz",2015-06-15,9368.36,2015-08-20,4885}
625,"Specjalista ds. badań i rozwoju",1982-12-14,7755.46,1983-01-17,2940}
626,"Trener",1976-01-16,1563.15,1976-04-28,4998}
627,"Specjalista ds. obsługi klienta",2009-06-02,6739.91,2009-07-04,3699}
628,"Księgowa",1996-12-02,9342.64,1997-03-19,686}
629,"Specjalista ds. transportu",2015-08-12,8647.73,2015-09-09,469}
630,"Inżynier utrzymania ruchu",2013-06-28,6992.12,2013-07-03,188}
631,"Programista baz danych",1973-10-01,8997.56,1974-01-18,1403}
632,"Dyrektor ds. Finansowych",1989-01-18,4524.94,1989-02-12,1435}
633,"Specjalista ds. inwestycji",1974-07-03,1957.3,1974-08-01,1435}
634,"Doradca finansowy",2010-05-03,5214.65,2010-08-27,1663}
635,"Grafik",1981-09-23,9689.46,1982-01-09,1566}
636,"Specjalista ds. BHP",2017-06-19,5651.89,2017-09-21,1779}
637,"Specjalista ds. transportu",2002-11-16,8210.14,2003-02-08,3964}
638,"Geodeta",1982-11-05,2157.06,1982-11-07,1023}
639,"Recepcjonistka",1976-05-15,4123.13,1976-07-11,1208}
640,"Projektant IT",1996-09-27,10603.62,1996-10-22,1529}
641,"Recepcjonistka",1993-04-17,3731.18,1993-05-07,3572}
642,"Specjalista ds. zakupów",1971-11-11,2082.99,1971-12-17,2662}
643,"Inżynier ds. Wdrażania Produkcji",1992-12-08,3666.08,1993-02-01,2617}
644,"Specjalista ds. planowania produkcji",2008-03-20,6149.86,2008-03-22,4688}
645,"Specjalista ds. badań i rozwoju",2008-03-03,3921.58,2008-06-02,2063}
646,"Specjalista ds. obsługi klienta",1970-05-24,11042.74,1970-07-07,3124}
647,"Pilot wycieczek",1991-05-10,2371.01,1991-06-01,3040}
648,"Tłumacz",1988-08-14,4417.7,1988-11-08,1378}
649,"Specjalista ds. turystyki",1999-05-24,5942.42,1999-08-29,2345}
650,"Specjalista ds. dostaw",2007-09-26,8836.8,2007-10-24,2472}
651,"Dyrektor ds.Administracyjnych",1974-02-09,1922.77,1974-05-22,1424}
652,"Grafik",1988-12-25,6710.05,1989-01-11,4366}
653,"Programista PLC",1985-06-01,2713.86,1985-06-04,1184}
654,"Administrator danych osobowych",1993-06-13,9130.86,1993-06-22,293}
655,"Księgowa",1998-02-19,4669.9,1998-03-02,2607}
656,"Technolog",1973-06-07,11108.73,1973-08-28,1154}
657,"Urzędnik państwowy",1985-01-14,5269.19,1985-03-15,3563}
658,"Telemarketer",2000-03-12,3327.83,2000-04-07,3585}
659,"Pracownik socjalny",1993-07-14,6343.11,1993-08-05,2869}
660,"Webmaster",1973-01-22,4118.86,1973-04-20,2819}
661,"Geodeta",1998-02-16,9748.59,1998-03-24,779}
662,"Specjalista ds. reklamacji",2012-11-26,10030.61,2012-12-10,535}
663,"Copywriter",1984-12-16,7108.66,1985-03-26,2921}
664,"Przedstawiciel handlowy",2001-03-09,6190.68,2001-03-28,4801}
665,"Kosztorysant",1991-09-20,2132.71,1992-01-02,3146}
666,"Specjalista ds. PR",1991-12-05,1936.9,1992-01-03,324}
667,"Programista",2000-05-03,7339.52,2000-06-10,1245}
668,"Specjalista ds. reklamacji",2013-02-25,4725.83,2013-03-02,3892}
669,"Koordynator sprzedaży",2004-03-15,2995.09,2004-05-07,1364}
670,"Analityk rynku",2015-12-01,10128.2,2016-02-09,737}
671,"Pracownik biurowy",2014-05-28,6614.43,2014-08-29,394}
672,"Doradca techniczno-handlowy",1973-06-06,6639.21,1973-09-17,3064}
673,"Adwokat",2002-10-09,4520.61,2002-11-12,2617}
674,"Rzeczoznawca",1996-04-11,5483.0,1996-06-29,595}
675,"Ekonomista",1983-07-25,9978.66,1983-08-11,4920}
676,"Specjalista ds. planowania produkcji",1985-12-24,7955.33,1986-02-11,473}
677,"Notariusz",1992-04-10,7668.77,1992-06-14,1967}
678,"Specjalista ds. marketingu",2001-11-23,2223.4,2002-02-06,4159}
679,"Programista baz danych",2013-04-18,10720.93,2013-07-28,3932}
680,"Pełnomocnik ds. Jakości",2006-01-09,10786.11,2006-01-19,397}
681,"Programista baz danych",1999-04-25,10538.01,1999-05-05,4125}
682,"Telemarketer",1977-12-09,2476.43,1978-01-23,385}
683,"Prawnik",2012-09-09,9584.64,2012-10-12,979}
684,"Inżynier Środowiska",2011-07-13,4482.53,2011-10-31,1947}
685,"Doradca techniczno-handlowy",1987-11-12,7815.77,1987-12-10,1944}
686,"Specjalista ds. obsługi klienta",1992-09-05,6988.71,1992-12-28,3082}
687,"Grafik",2005-01-18,4987.97,2005-01-30,2369}
688,"Spedytor",2004-10-01,9871.25,2004-10-14,4196}
689,"Koordynator robót budowlanych",1999-11-26,8312.09,1999-12-20,3299}
690,"Architekt wnętrz / krajobrazu",2003-02-03,5064.39,2003-02-07,1585}
691,"Tłumacz",1983-02-14,8073.78,1983-03-07,801}
692,"Fakturzystka",2017-12-28,3937.76,2018-02-06,688}
693,"Specjalista ds. funduszy unijnych",1998-02-11,3555.23,1998-03-11,2853}
694,"Specjalista ds. badań i rozwoju",2006-09-10,5355.31,2006-11-14,4968}
695,"Pracownik biurowy",1977-05-20,10271.22,1977-08-22,1447}
696,"Konsultant ds. Wdrożeń",1993-03-28,7485.14,1993-06-23,1633}
697,"Doradca zawodowy",1973-02-09,5905.76,1973-03-06,3462}
698,"Trener",1993-04-11,2387.14,1993-07-04,4104}
699,"Spedytor",1983-07-26,2288.0,1983-11-03,4647}
700,"Copywriter",2017-07-14,2902.63,2017-08-30,725}
701,"Specjalista ds. BHP",2005-12-20,3504.85,2006-03-11,3669}
702,"Konstruktor",1975-03-07,2738.94,1975-05-05,1906}
703,"Inżynier ds. Wdrażania Produkcji",2009-03-03,2189.74,2009-04-27,2855}
704,"Pracownik biurowy",2011-12-09,7268.84,2012-03-21,1431}
705,"Trener",1990-10-24,2050.41,1991-01-04,756}
706,"Projektant wzornictwa",1987-05-22,3052.22,1987-06-30,3836}
707,"Fakturzystka",1994-06-26,4001.88,1994-07-13,663}
708,"Dziennikarz",1989-05-05,8240.0,1989-06-15,1952}
709,"Programista",1990-02-28,4165.24,1990-06-26,3928}
710,"Asystentka zarządu",2016-09-20,3325.37,2017-01-11,2218}
711,"Prezenter",1984-02-15,3011.4,1984-05-18,1084}
712,"Inżynier Środowiska",2007-03-19,6929.87,2007-03-25,3446}
713,"Architekt budownictwa",1993-10-12,7932.82,1993-11-27,2443}
714,"Tester aplikacji",1973-05-02,5540.27,1973-08-23,2953}
715,"Doradca finansowy",1981-08-02,4570.35,1981-08-16,351}
716,"Programista PLC",1983-02-13,6105.13,1983-03-28,2232}
717,"Dyrektor ds. Marketingu",2002-03-08,9818.79,2002-03-23,2451}
718,"Geodeta",2002-06-28,4325.1,2002-08-01,2136}
719,"Specjalista ds. windykacji",1995-12-04,2804.9,1996-01-14,1549}
720,"Specjalista ds. badań i rozwoju",2006-01-25,4940.5,2006-04-15,2931}
721,"Specjalista ds. funduszy unijnych",2007-05-23,5405.73,2007-08-07,3541}
722,"Pracownik socjalny",1978-07-15,4798.23,1978-09-01,4295}
723,"Dyrektor ds. Marketingu",1974-08-09,6065.31,1974-08-10,846}
724,"Kurator sądowy",1982-11-18,9362.0,1983-02-14,4431}
725,"Lektor",1978-09-10,1992.71,1978-11-14,1207}
726,"Specjalista ds. obsługi klienta",1974-05-13,4960.9,1974-09-04,1339}
727,"Geodeta",2013-01-24,8512.39,2013-01-30,4299}
728,"Asystentka zarządu",1992-05-20,10646.54,1992-05-31,1119}
729,"Programista",2010-06-05,8421.37,2010-08-04,2273}
730,"Specjalista ds. transportu",1994-09-26,6810.28,1994-12-19,4497}
731,"Doradca zawodowy",1992-02-03,2087.8,1992-05-03,2846}
732,"Programista",2009-07-20,8035.22,2009-11-07,2275}
733,"Trener",1970-05-21,9428.32,1970-08-06,1413}
734,"Specjalista ds. dostaw",2000-09-07,5428.44,2000-11-15,3998}
735,"Analityk rynku",2004-07-15,8592.05,2004-10-04,2667}
736,"Product Manager",1995-07-20,9687.51,1995-08-10,1100}
737,"Programista baz danych",1985-05-14,8029.96,1985-09-07,3035}
738,"Dyrektor ds.Administracyjnych",1974-06-17,11234.62,1974-09-03,2927}
